lid,X3857,Y3857,kind,trigger,forest_type,slope,chm
2023_1464,13482675.01226275,2748348.897370874,case,降雨,闊葉樹林型,38.836,22
2023_1465,13482762.375015656,2749366.326149328,case,降雨,闊葉樹林型,42.968,0
2023_1466,13483943.007965442,2749547.442826663,case,降雨,闊葉樹林型,42.623,5
2023_1467,13484240.876170434,2749887.122900799,case,降雨,闊葉樹林型,39.49,16
2023_1468,13484047.706102423,2750091.75852642,case,降雨,闊葉樹林型,40.711,19
2023_1469,13482398.818668071,2747275.748527292,case,降雨,闊葉樹林型,36.121,6
2023_1470,13482428.017767685,2747163.725385072,case,降雨,闊葉樹林型,50.396,6
2023_1471,13482461.6094267,2746966.1529656867,case,降雨,闊葉樹林型,35.518,0
2023_1472,13480866.803057345,2747665.4233919377,case,降雨,闊葉樹林型,28.966,15
2023_1473,13480988.082696795,2747612.3979767906,case,降雨,闊葉樹林型,42.865,9
2023_1474,13480942.505339766,2747641.1271942933,case,降雨,闊葉樹林型,43.373,7
2023_1475,13481118.2168675,2747614.326862833,case,降雨,__NONFOREST__,29.139,7
2023_1476,13481224.047850192,2747720.311900676,case,降雨,__NONFOREST__,22.564,4
2023_1477,13481301.849048795,2747442.6637020586,case,降雨,__NONFOREST__,25.454,0
2023_1478,13481259.952632912,2747627.091003102,case,降雨,闊葉樹林型,27.135,0
2023_1479,13481386.472386235,2748093.4242987507,case,降雨,__NONFOREST__,34.804,0
2023_1480,13480759.086828277,2748001.192259309,case,降雨,__NONFOREST__,25.323,14
2023_1481,13481407.78454543,2747821.442923449,case,降雨,__NONFOREST__,31.936,0
2023_1482,13480516.50895679,2746612.180534284,case,降雨,__NONFOREST__,29.087,0
2023_1483,13480406.334292954,2749025.706071256,case,降雨,竹闊混淆林,39.981,29
2023_1484,13480411.244536024,2748911.6781049077,case,降雨,竹闊混淆林,35.264,11
2023_1485,13481074.333759736,2748897.4136675387,case,降雨,竹林,37.071,5
2023_1486,13479610.646423748,2749893.797511733,case,降雨,闊葉樹林型,49.792,26
2023_1487,13479621.452482693,2748851.065048224,case,降雨,__NONFOREST__,41.486,1
2023_1488,13481422.718365245,2749339.4966751197,case,降雨,闊葉樹林型,45.17,5
2023_1489,13481071.112936271,2749647.246887891,case,降雨,闊葉樹林型,36.424,7
2023_1490,13479817.842942815,2749233.757575877,case,降雨,__NONFOREST__,43.146,0
2023_1491,13480280.145344973,2749100.7789315693,case,降雨,竹闊混淆林,38.317,18
2023_1492,13481131.007690553,2749563.754708204,case,降雨,闊葉樹林型,40.175,15
2023_1493,13479653.967670524,2748879.060744469,case,降雨,__NONFOREST__,38.141,1
2023_1494,13479561.357575662,2748833.1516347155,case,降雨,__NONFOREST__,35.609,3
2023_1495,13479570.307419691,2748226.927035916,case,降雨,竹闊混淆林,34.42,7
2023_1496,13479475.016258024,2748577.1335078934,case,降雨,竹闊混淆林,41.046,19
2023_1497,13480276.63363052,2746659.153944849,case,降雨,闊葉樹林型,31.887,0
2023_1498,13480477.070849068,2746531.6239755987,case,降雨,__NONFOREST__,30.542,9
2023_1499,13481276.61976922,2746970.6864725063,case,降雨,闊葉樹林型,16.754,1
2023_1500,13481227.425670097,2747583.3614080595,case,降雨,闊葉樹林型,43.048,12
2023_1501,13481204.094746748,2747551.2838860275,case,降雨,__NONFOREST__,34.248,3
2023_1502,13480620.78690099,2747647.9886271334,case,降雨,__NONFOREST__,30.397,13
2023_1503,13480796.231121782,2747985.799948553,case,降雨,__NONFOREST__,16.004,0
2023_1504,13482010.210481698,2748281.647895193,case,降雨,__NONFOREST__,27.994,23
2023_1505,13481874.474226285,2748440.0256173457,case,降雨,闊葉樹林型,24.892,19
2023_1506,13480363.104636112,2750975.7746305824,case,降雨,__NONFOREST__,49.614,0
2023_1507,13480723.268330678,2750829.746580564,case,降雨,闊葉樹林型,24.785,12
2023_1508,13481690.24048755,2750757.4687735178,case,降雨,闊葉樹林型,42.097,1
2023_1509,13479645.43667226,2753167.552466708,case,降雨,__NONFOREST__,40.322,15
2023_1510,13479926.666195087,2752943.6633106032,case,降雨,__NONFOREST__,41.258,19
2023_1511,13479950.531302197,2752746.526141482,case,降雨,闊葉樹林型,42.952,20
2023_1512,13480103.641114555,2752105.9285473344,case,降雨,闊葉樹林型,34.031,24
2023_1513,13479650.68858823,2752235.158530451,case,降雨,闊葉樹林型,39.256,0
2023_1514,13479579.651373005,2752200.2281828704,case,降雨,__NONFOREST__,42.927,0
2023_1515,13478141.796323285,2751194.9445046657,case,降雨,__NONFOREST__,44.152,0
2023_1516,13478446.035397332,2750824.8693237044,case,降雨,闊葉樹林型,39.177,24
2023_1517,13478645.7016807,2750627.121263337,case,降雨,闊葉樹林型,44.642,18
2023_1518,13481811.313670805,2751062.6472120387,case,降雨,闊葉樹林型,37.107,28
2023_1519,13481544.50968983,2751331.627833838,case,降雨,闊葉樹林型,36.503,26
2023_1520,13481613.297001822,2750981.038684062,case,降雨,闊葉樹林型,31.424,0
2023_1521,13481685.746761648,2750889.848941969,case,降雨,__NONFOREST__,34.248,0
2023_1522,13481891.105885915,2750565.619736299,case,降雨,闊葉樹林型,35.732,19
2023_1523,13481439.840302693,2750530.9508727235,case,降雨,闊葉樹林型,45.022,14
2023_1524,13481231.741283655,2750487.454902912,case,降雨,闊葉樹林型,39.842,11
2023_1525,13481102.449132407,2750729.0000034515,case,降雨,闊葉樹林型,27.596,22
2023_1526,13481082.166242603,2750667.144937211,case,降雨,闊葉樹林型,26.522,17
2023_1527,13481066.603555797,2750567.003235904,case,降雨,闊葉樹林型,30.768,30
2023_1528,13480944.73555702,2750868.8401222583,case,降雨,闊葉樹林型,37.189,17
2023_1529,13480778.430200595,2751068.929064489,case,降雨,闊葉樹林型,43.504,19
2023_1530,13481114.725301292,2751244.1686474457,case,降雨,闊葉樹林型,40.842,15
2023_1531,13480225.838370768,2750852.6106908345,case,降雨,__NONFOREST__,38.252,0
2023_1532,13480216.76126186,2750758.634185024,case,降雨,__NONFOREST__,34.038,12
2023_1533,13480609.510684332,2750739.7606959627,case,降雨,闊葉樹林型,34.595,22
2023_1534,13480790.96873436,2750636.904533034,case,降雨,闊葉樹林型,28.773,18
2023_1535,13480786.922869354,2750577.304045988,case,降雨,闊葉樹林型,21.811,5
2023_1536,13480876.572630309,2750332.745162726,case,降雨,闊葉樹林型,44.458,17
2023_1537,13480925.914548196,2750386.9876729264,case,降雨,闊葉樹林型,36.765,5
2023_1538,13480238.439493278,2750148.884341781,case,降雨,__NONFOREST__,19.583,7
2023_1539,13481153.203938518,2754521.0547225606,case,降雨,闊葉樹林型,45.831,16
2023_1540,13481610.128896764,2754466.628042213,case,降雨,待成林地,44.049,2
2023_1541,13481179.944443185,2756149.6533038123,case,降雨,闊葉樹林型,40.157,10
2023_1542,13481278.042180588,2756182.220762325,case,降雨,__NONFOREST__,39.318,12
2023_1543,13479116.464157302,2754849.885909232,case,降雨,闊葉樹林型,17.183,23
2023_1544,13479877.309657134,2753245.4340038155,case,降雨,闊葉樹林型,34.228,4
2023_1545,13485552.62148423,2746988.314127705,case,降雨,闊葉樹林型,23.106,4
2023_1546,13486840.714492852,2746643.7688316936,case,降雨,闊葉樹林型,14.7,14
2023_1547,13485105.401918285,2745770.7813422387,case,降雨,闊葉樹林型,40.936,29
2023_1548,13480998.17348569,2745624.7768876785,case,降雨,闊葉樹林型,45.819,14
2023_1549,13481038.890175942,2746463.003358919,case,降雨,闊葉樹林型,31.665,15
2023_1550,13491657.27261354,2756298.590477484,case,降雨,闊葉樹林型,46.329,16
2023_1551,13491314.99261512,2757043.502017004,case,降雨,闊葉樹林型,32.956,14
2023_1552,13491547.472684504,2756893.394239468,case,降雨,闊葉樹林型,46.595,16
2023_1553,13491538.759517567,2756947.1564414822,case,降雨,闊葉樹林型,39.968,7
2023_1554,13490846.166409545,2757359.674883218,case,降雨,闊葉樹林型,43.861,17
2023_1555,13488384.396777682,2758534.7744066594,case,降雨,__NONFOREST__,42.834,4
2023_1556,13488331.257083522,2758385.3604368926,case,降雨,闊葉樹林型,40.328,3
2023_1557,13487869.06353843,2759384.137345731,case,降雨,闊葉樹林型,29.358,5
2023_1558,13488067.089678423,2756922.053078246,case,降雨,闊葉樹林型,34.647,14
2023_1559,13487973.235371154,2756874.7748400727,case,降雨,闊葉樹林型,35.003,7
2023_1560,13488134.221798902,2757036.429424508,case,降雨,__NONFOREST__,43.384,0
2023_1561,13487633.926932348,2757030.994892233,case,降雨,闊葉樹林型,20.356,4
2023_1562,13486404.129447348,2757277.436021467,case,降雨,竹闊混淆林,35.266,8
2023_1563,13487313.179123577,2755923.463930635,case,降雨,闊葉樹林型,45.16,0
2023_1564,13487448.978482155,2755899.957632106,case,降雨,闊葉樹林型,54.223,0
2023_1565,13487033.267339723,2755965.046050346,case,降雨,__NONFOREST__,40.146,0
2023_1566,13488014.004708491,2758765.2298629414,case,降雨,闊葉樹林型,35.283,16
2023_1567,13487754.64484672,2759312.956402884,case,降雨,闊葉樹林型,40.952,5
2023_1568,13487830.462105406,2759131.11080219,case,降雨,闊葉樹林型,41.37,2
2023_1569,13487601.054488534,2758724.0843933136,case,降雨,闊葉樹林型,40.752,3
2023_1570,13487985.509730784,2758666.985779258,case,降雨,闊葉樹林型,32.545,4
2023_1571,13488120.422604036,2758605.5861213068,case,降雨,闊葉樹林型,32.812,13
2023_1572,13488015.016603395,2756619.426829074,case,降雨,__NONFOREST__,32.251,3
2023_1573,13488195.012489969,2756969.1473111394,case,降雨,闊葉樹林型,42.701,0
2023_1574,13487920.422833825,2756999.2962399884,case,降雨,闊葉樹林型,25.549,5
2023_1575,13487815.870294388,2757070.150231881,case,降雨,闊葉樹林型,30.859,0
2023_1576,13487561.934257695,2757557.133910976,case,降雨,__NONFOREST__,35.201,0
2023_1577,13487574.049791686,2757441.9119974324,case,降雨,__NONFOREST__,29.331,0
2023_1578,13489537.619658988,2757919.604374087,case,降雨,__NONFOREST__,51.03,1
2023_1579,13489984.158757342,2757795.441858341,case,降雨,__NONFOREST__,33.333,0
2023_1580,13490019.484972311,2757895.219766153,case,降雨,竹林,32.535,10
2023_1581,13489948.35549943,2758064.046418991,case,降雨,竹林,34.839,9
2023_1582,13485891.397272306,2757476.113609287,case,降雨,竹林,45.84,4
2023_1583,13486017.03449474,2757231.723099933,case,降雨,竹林,16.268,8
2023_1584,13482277.236589914,2759193.079954096,case,降雨,__NONFOREST__,37.077,0
2023_1585,13482382.826841848,2759193.082045113,case,降雨,闊葉樹林型,28.761,19
2023_1586,13481840.247559234,2757729.7296026866,case,降雨,__NONFOREST__,43.689,0
2023_1587,13481965.816600189,2757076.8290296723,case,降雨,闊葉樹林型,32.236,11
2023_1588,13481471.0846271,2756696.383908981,case,降雨,__NONFOREST__,25.989,0
2023_1589,13481078.858228523,2758062.2592312265,case,降雨,闊葉樹林型,37.27,17
2023_1590,13488206.49102665,2760033.530148304,case,降雨,闊葉樹林型,38.391,5
2023_1591,13488531.600097634,2759816.964824081,case,降雨,闊葉樹林型,39.177,3
2023_1592,13488573.79530874,2759716.0427531786,case,降雨,闊葉樹林型,34.003,5
2023_1593,13488605.071897391,2759838.0536567904,case,降雨,__NONFOREST__,45.373,0
2023_1594,13488328.120408084,2759690.318287855,case,降雨,闊葉樹林型,38.212,6
2023_1595,13488337.632925536,2759598.6718491195,case,降雨,闊葉樹林型,32.919,2
2023_1596,13488780.609708508,2759756.6269776323,case,降雨,闊葉樹林型,34.32,17
2023_1597,13489545.32189818,2759321.095919348,case,降雨,闊葉樹林型,24.948,0
2023_1598,13482280.03880821,2760503.4718509843,case,降雨,闊葉樹林型,35.507,41
2023_1599,13482663.602447778,2760072.469803402,case,降雨,闊葉樹林型,40.73,16
2023_1600,13482006.239640003,2759751.335708312,case,降雨,__NONFOREST__,32.632,5
2023_1601,13481562.570923204,2761758.042984986,case,降雨,闊葉樹林型,47.556,22
2023_1602,13479513.24266344,2762310.48241882,case,降雨,闊葉樹林型,45.754,15
2023_1603,13479856.780486329,2762332.003834977,case,降雨,闊葉樹林型,39.316,14
2023_1604,13479822.986298803,2762316.635260328,case,降雨,闊葉樹林型,46.927,13
2023_1605,13479767.7906235,2762166.497073775,case,降雨,闊葉樹林型,33.475,11
2023_1606,13479665.217579706,2761967.5443677115,case,降雨,闊葉樹林型,37.27,10
2023_1607,13479333.333361948,2760963.053268977,case,降雨,__NONFOREST__,34.951,8
2023_1608,13479251.88785101,2760958.876583492,case,降雨,__NONFOREST__,40.535,13
2023_1609,13483243.033895792,2764677.527602998,case,降雨,闊葉樹林型,47.935,16
2023_1610,13482250.640799168,2764909.656280114,case,降雨,闊葉樹林型,42.288,18
2023_1611,13482060.465849549,2762459.803633708,case,降雨,闊葉樹林型,36.503,18
2023_1612,13482848.78144024,2762480.8319310187,case,降雨,__NONFOREST__,37.411,2
2023_1613,13483538.835372947,2763844.2398406127,case,降雨,闊葉樹林型,40.901,18
2023_1614,13483692.182002269,2763648.1560418447,case,降雨,__NONFOREST__,29.678,0
2023_1615,13480763.396956451,2764660.8786293054,case,降雨,闊葉樹林型,39.723,8
2023_1616,13481153.485527704,2764482.894199205,case,降雨,闊葉樹林型,44.312,10
2023_1617,13479627.592682954,2763246.957295236,case,降雨,闊葉樹林型,51.829,20
2023_1618,13487336.537797444,2765777.28080474,case,降雨,闊葉樹林型,40.286,23
2023_1619,13486390.835437931,2765779.8369685863,case,降雨,闊葉樹林型,46.459,18
2023_1620,13486005.150053715,2765690.460439932,case,降雨,闊葉樹林型,44.56,25
2023_1621,13485962.054436153,2765704.126847691,case,降雨,闊葉樹林型,39.774,11
2023_1622,13485827.579767251,2765513.936275017,case,降雨,闊葉樹林型,31.78,27
2023_1623,13485903.74663118,2765461.123863685,case,降雨,闊葉樹林型,34.266,18
2023_1624,13484922.426940031,2766922.905500911,case,降雨,闊葉樹林型,49.178,11
2023_1625,13482853.07045776,2766546.0505901,case,降雨,__NONFOREST__,27.968,0
2023_1626,13483655.538850402,2766464.145673263,case,降雨,__NONFOREST__,27.173,8
2023_1627,13477829.601439124,2763737.198252177,case,降雨,闊葉樹林型,48.447,4
2023_1628,13473624.242722629,2763427.3793407963,case,降雨,__NONFOREST__,32.605,0
2023_1629,13473821.924383076,2763626.9376281635,case,降雨,闊葉樹林型,49.8,2
2023_1630,13473714.456905955,2763511.1413035663,case,降雨,闊葉樹林型,45.183,8
2023_1631,13473593.205218228,2765180.781865876,case,降雨,闊葉樹林型,49.192,7
2023_1632,13473756.99591553,2764367.7247095746,case,降雨,闊葉樹林型,52.876,3
2023_1633,13474132.268447438,2762465.768594268,case,降雨,闊葉樹林型,38.192,8
2023_1634,13477723.834816402,2762001.919193254,case,降雨,__NONFOREST__,40.433,2
2023_1635,13478010.299117103,2762216.9377271645,case,降雨,闊葉樹林型,44.12,0
2023_1636,13478233.906589966,2760980.5516890883,case,降雨,闊葉樹林型,45.403,11
2023_1637,13477328.029904118,2761434.391263079,case,降雨,__NONFOREST__,35.285,0
2023_1638,13477628.868917856,2761185.9017754374,case,降雨,__NONFOREST__,33.894,3
2023_1639,13478295.306370772,2758268.0962779066,case,降雨,闊葉樹林型,31.043,0
2023_1640,13478100.684878347,2758713.908726485,case,降雨,__NONFOREST__,34.373,0
2023_1641,13478448.37434487,2756454.267426053,case,降雨,闊葉樹林型,34.382,19
2023_1642,13476145.79210285,2757163.2339739804,case,降雨,闊葉樹林型,51.116,3
2023_1643,13473876.797454575,2756396.74904869,case,降雨,闊葉樹林型,27.135,11
2023_1644,13478016.77880401,2756113.462719915,case,降雨,闊葉樹林型,40.752,17
2023_1645,13477673.957766697,2755551.494794283,case,降雨,闊葉樹林型,41.071,0
2023_1646,13475336.187777214,2754763.569204426,case,降雨,闊葉樹林型,25.304,4
2023_1647,13475381.785939544,2755310.0139081525,case,降雨,__NONFOREST__,15.047,3
2023_1648,13475399.0105137,2755221.9408529773,case,降雨,闊葉樹林型,32.324,11
2023_1649,13477823.766461851,2751665.067971179,case,降雨,闊葉樹林型,40.646,24
2023_1650,13477874.056479238,2751556.201867504,case,降雨,闊葉樹林型,34.167,7
2023_1651,13477641.638968715,2751630.924888154,case,降雨,__NONFOREST__,17.354,10
2023_1652,13477623.2071823,2751570.6120857955,case,降雨,闊葉樹林型,40.873,20
2023_1653,13477073.160397444,2751478.051420663,case,降雨,闊葉樹林型,43.358,18
2023_1654,13477152.238851544,2751532.064584194,case,降雨,闊葉樹林型,37.736,19
2023_1655,13477009.471655898,2751064.415820456,case,降雨,__NONFOREST__,28.688,2
2023_1656,13476943.89720401,2751132.2368085827,case,降雨,__NONFOREST__,46.472,7
2023_1657,13476975.319344947,2751091.5281283893,case,降雨,__NONFOREST__,36.282,3
2023_1658,13477304.69676781,2751299.8137992127,case,降雨,__NONFOREST__,38.364,13
2023_1659,13477789.612884654,2750861.506960037,case,降雨,闊葉樹林型,36.918,16
2023_1660,13477880.076090582,2751183.1590781608,case,降雨,__NONFOREST__,19.072,4
2023_1661,13476466.700386507,2752572.089293827,case,降雨,闊葉樹林型,38.386,14
2023_1662,13476733.438201033,2752500.8735375507,case,降雨,__NONFOREST__,38.959,4
2023_1663,13476676.698673004,2752548.37418276,case,降雨,__NONFOREST__,29.595,0
2023_1664,13478625.384928908,2750411.47061878,case,降雨,闊葉樹林型,36.113,22
2023_1665,13473384.502541171,2752124.713363441,case,降雨,闊葉樹林型,38.449,16
2023_1666,13475651.758334097,2750514.301992208,case,降雨,闊葉樹林型,46.504,15
2023_1667,13475508.665157598,2752120.991810081,case,降雨,闊葉樹林型,41.198,16
2023_1668,13475509.183922345,2752959.193304069,case,降雨,闊葉樹林型,39.71,6
2023_1669,13478266.482929394,2749559.4256874067,case,降雨,__NONFOREST__,46.285,0
2023_1670,13479251.900881706,2749439.24576942,case,降雨,__NONFOREST__,15.888,0
2023_1671,13477207.414557114,2748316.60586292,case,降雨,闊葉樹林型,38.062,23
2023_1672,13477584.742138622,2748695.6064142883,case,降雨,__NONFOREST__,28.613,0
2023_1673,13477477.766153432,2747853.656989132,case,降雨,__NONFOREST__,48.535,3
2023_1674,13478868.933448972,2748116.3402573783,case,降雨,闊葉樹林型,9.216,1
2023_1675,13478084.279164014,2749318.081879644,case,降雨,針闊葉樹混淆,45.434,16
2023_1676,13491699.305247178,2742200.0745629524,case,降雨,針闊葉樹混淆,26.196,12
2023_1677,13491679.518869624,2742076.803006781,case,降雨,闊葉樹林型,31.78,12
2023_1678,13491662.63639938,2742005.204897916,case,降雨,闊葉樹林型,30.665,12
