uid,NDVI,NDMI,NBR,n_obs,before
bg_16140,0.8797296285629272,0.4514302909374237,0.7490007877349854,12.0,2025-03-25
bg_16143,0.7113186717033386,0.224128320813179,0.5043725967407227,4.0,2025-03-25
bg_16190,0.8123550415039062,0.2346142679452896,0.5306912064552307,10.0,2025-03-25
bg_16204,0.8571594953536987,0.2669603824615478,0.5717512965202332,16.0,2025-03-25
bg_16253,0.8272720575332642,0.3138387501239776,0.6454182267189026,10.0,2025-03-25
bg_16254,0.8601086139678955,0.3168869316577911,0.6287702918052673,3.0,2025-03-25
bg_16289,0.8018925189971924,0.2714070379734039,0.5725576877593994,16.0,2025-03-25
bg_16320,0.7808115482330322,0.2590717375278473,0.5236859321594238,5.0,2025-03-25
bg_16325,0.8411267399787903,0.3910309374332428,0.6606006026268005,6.0,2025-03-25
bg_16348,0.7623544931411743,0.1478331536054611,0.4074132740497589,10.0,2025-03-25
bg_16353,0.8467375040054321,0.3474763929843902,0.6105775833129883,18.0,2025-03-25
bg_16411,0.6938666701316833,0.2454902082681656,0.4998819530010223,3.0,2025-03-25
bg_16444,0.7589866518974304,0.2519078850746155,0.5373846888542175,8.0,2025-03-25
bg_16549,0.7785114049911499,0.2656417489051819,0.5815318822860718,9.0,2025-03-25
bg_16553,0.8172749876976013,0.2735525965690613,0.5734009742736816,4.0,2025-03-25
bg_16580,0.7509538531303406,0.1370661258697509,0.4247618913650512,3.0,2025-03-25
bg_16581,0.4530180692672729,0.1753391176462173,0.3460158705711365,2.0,2025-03-25
bg_16607,0.6876769065856934,0.2248418629169464,0.497890293598175,23.0,2025-03-25
bg_16622,0.8177905082702637,0.2064669877290725,0.5219219326972961,5.0,2025-03-25
bg_16643,0.8662984371185303,0.3938215970993042,0.6738155484199524,6.0,2025-03-25
bg_16663,0.5425662994384766,0.278690367937088,0.5041361451148987,8.0,2025-03-25
bg_16680,0.7485000491142273,0.1867849975824356,0.4697072803974151,12.0,2025-03-25
bg_16686,0.8416027426719666,0.3898000717163086,0.6777132749557495,4.0,2025-03-25
bg_16760,0.6231141090393066,0.3509443402290344,0.5695874094963074,8.0,2025-03-25
bg_16784,0.844345211982727,0.2962459921836853,0.6133209466934204,2.0,2025-03-25
bg_16792,0.835117757320404,0.3589692711830139,0.6441829204559326,21.0,2025-03-25
bg_16793,0.7333313822746277,0.3041615188121795,0.5464350581169128,6.0,2025-03-25
bg_16825,0.7684414386749268,0.2591088414192199,0.5475693345069885,18.0,2025-03-25
bg_16855,0.8479588627815247,0.364442765712738,0.6600870490074158,20.0,2025-03-25
bg_16926,0.5005428194999695,0.1857144236564636,0.3777899146080017,2.0,2025-03-25
bg_16940,0.747818648815155,0.2619676887989044,0.5616850256919861,20.0,2025-03-25
bg_16993,0.8913902044296265,0.2620956897735595,0.5135957598686218,14.0,2025-03-25
bg_17010,0.849357545375824,0.3031907081604004,0.6052280068397522,16.0,2025-03-25
bg_17044,0.7726252675056458,0.3322884142398834,0.6026396155357361,3.0,2025-03-25
bg_17068,0.8554114699363708,0.3626241683959961,0.644713282585144,10.0,2025-03-25
bg_17115,0.674604058265686,0.0751212537288665,0.3868026435375213,18.0,2025-03-25
bg_17123,0.8297435641288757,0.2653778791427612,0.5441430807113647,5.0,2025-03-25
bg_17170,0.807832658290863,0.3862947225570678,0.6583242416381836,7.0,2025-03-25
bg_17261,0.3570703268051147,-0.0842500701546669,-0.0324606448411941,4.0,2025-03-25
bg_17264,0.672254204750061,0.128403827548027,0.3984718322753906,16.0,2025-03-25
bg_17270,0.8405176401138306,0.3162273168563843,0.6425135731697083,4.0,2025-03-25
bg_17280,0.833085834980011,0.218845397233963,0.5415607690811157,12.0,2025-03-25
bg_17318,0.7249457836151123,0.2817536890506744,0.5731005668640137,3.0,2025-03-25
bg_17379,0.747546911239624,0.2098962962627411,0.499251514673233,22.0,2025-03-25
bg_17387,0.8010877966880798,0.1544303745031356,0.52304607629776,3.0,2025-03-25
bg_17391,0.8040195107460022,0.2499857395887375,0.5911344289779663,12.0,2025-03-25
bg_17424,0.8939474821090698,0.3429423570632934,0.6632681488990784,7.0,2025-03-25
bg_17430,0.4364779889583587,0.011508660390973,0.2543121576309204,24.0,2025-03-25
bg_17478,0.82780522108078,0.2594213485717773,0.5462686419487,1.0,2025-03-25
bg_17687,0.5872588157653809,0.2461443692445755,0.4664939939975738,4.0,2025-03-25
bg_17693,0.8565731644630432,0.423990786075592,0.7047146558761597,8.0,2025-03-25
bg_17722,0.8263546824455261,0.3769730925559997,0.6828904151916504,23.0,2025-03-25
bg_17749,0.861470103263855,0.4256742298603058,0.687025249004364,10.0,2025-03-25
bg_17751,0.93573659658432,0.3264807164669037,0.6496255397796631,4.0,2025-03-25
bg_17784,0.8454221487045288,0.268492043018341,0.5788403153419495,1.0,2025-03-25
bg_17786,0.8322298526763916,0.3599862158298492,0.6238694787025452,14.0,2025-03-25
bg_17817,0.7924662232398987,0.2245141863822937,0.5221107006072998,5.0,2025-03-25
bg_17819,0.7025752067565918,0.19569031894207,0.522358775138855,2.0,2025-03-25
bg_17834,0.7353262901306152,0.1833260804414749,0.4744754135608673,9.0,2025-03-25
bg_17840,0.8691467642784119,0.4256203174591064,0.6808767914772034,8.0,2025-03-25
bg_17857,0.2003488391637802,0.1383827626705169,0.2400600910186767,6.0,2025-03-25
bg_17861,0.807458758354187,0.2533384561538696,0.5534259676933289,14.0,2025-03-25
bg_17867,0.7057497501373291,0.2828732132911682,0.5734861493110657,8.0,2025-03-25
bg_17898,0.8144593834877014,0.2820154130458832,0.5896860957145691,3.0,2025-03-25
bg_17906,0.8174598217010498,0.2089788019657135,0.5107884407043457,12.0,2025-03-25
bg_17918,0.7791982889175415,0.4112143814563751,0.6794136762619019,2.0,2025-03-25
bg_17925,0.8037033081054688,0.325523167848587,0.6273401975631714,14.0,2025-03-25
bg_17937,0.6512702107429504,0.0870391726493835,0.3677666485309601,1.0,2025-03-25
bg_18010,0.8372345566749573,0.3268397152423858,0.610476016998291,18.0,2025-03-25
bg_18028,0.8807021975517273,0.3028019070625305,0.6114345788955688,4.0,2025-03-25
bg_18061,0.7879533767700195,0.3264340758323669,0.5989094376564026,8.0,2025-03-25
bg_18093,0.7934367060661316,0.3127115964889526,0.5910199880599976,10.0,2025-03-25
bg_18098,0.8049113154411316,0.3220085203647613,0.5930162668228149,3.0,2025-03-25
bg_18130,0.8412256240844727,0.2581324577331543,0.5705521106719971,5.0,2025-03-25
bg_18137,0.8148786425590515,0.1610752344131469,0.4418172240257263,12.0,2025-03-25
bg_18146,0.8519635796546936,0.4076393842697143,0.6663013696670532,2.0,2025-03-25
bg_18153,0.6577931046485901,0.1075610518455505,0.3104458153247833,12.0,2025-03-25
bg_18169,0.766218900680542,0.1924148499965667,0.4772080183029175,14.0,2025-03-25
bg_18191,0.8045580387115479,0.4292105734348297,0.6959367394447327,12.0,2025-03-25
bg_18242,0.7871003746986389,0.2891724705696106,0.5846911668777466,2.0,2025-03-25
bg_18268,0.6761434078216553,0.1295487731695175,0.4652317762374878,5.0,2025-03-25
bg_18269,0.8131278157234192,0.3719583451747894,0.6518498659133911,10.0,2025-03-25
bg_18280,0.7119359374046326,0.2528193891048431,0.4986442327499389,22.0,2025-03-25
bg_18361,0.8577038049697876,0.2836246788501739,0.5963373780250549,16.0,2025-03-25
bg_18396,0.7712066769599915,0.2850269675254822,0.5032786726951599,18.0,2025-03-25
bg_18404,0.8749464154243469,0.3506909310817718,0.6817905306816101,10.0,2025-03-25
bg_18411,0.8782155513763428,0.3082331418991089,0.625246524810791,1.0,2025-03-25
bg_18423,0.8452968001365662,0.2970674335956573,0.589351236820221,10.0,2025-03-25
bg_18459,0.8440497517585754,0.2928014695644378,0.5813211798667908,16.0,2025-03-25
bg_18490,0.81913161277771,0.2309281826019287,0.5704559087753296,10.0,2025-03-25
bg_18518,0.7891066670417786,0.2542589902877807,0.5545457601547241,22.0,2025-03-25
bg_18522,0.6604291200637817,0.2234421968460083,0.5059885382652283,20.0,2025-03-25
bg_18536,0.7531271576881409,0.2268372476100921,0.5195199251174927,10.0,2025-03-25
bg_18597,0.8749098181724548,0.3308770060539245,0.6321384906768799,8.0,2025-03-25
bg_18604,0.8555442690849304,0.432529479265213,0.7118332386016846,5.0,2025-03-25
bg_18606,0.7965037822723389,0.1747333854436874,0.4722412526607513,5.0,2025-03-25
bg_18631,0.8893017172813416,0.3467709720134735,0.6397824287414551,2.0,2025-03-25
bg_18706,,,,,2025-03-25
bg_18752,0.8342515826225281,0.3163617551326751,0.6077700257301331,16.0,2025-03-25
bg_18771,,,,,2025-03-25
bg_18778,0.6561189293861389,0.1129423081874847,0.379485547542572,17.0,2025-03-25
bg_18784,0.8373923301696777,0.4544312655925751,0.7166976928710938,16.0,2025-03-25
bg_18794,0.8458067178726196,0.2695292234420776,0.5670498013496399,3.0,2025-03-25
bg_18802,0.8796377778053284,0.3706031739711761,0.6609582901000977,12.0,2025-03-25
bg_18842,0.7847735285758972,0.361078530550003,0.5694491267204285,15.0,2025-03-25
bg_18846,0.8400418162345886,0.248412549495697,0.5600000023841858,19.0,2025-03-25
bg_18860,0.8797783851623535,0.3079226613044739,0.6081349849700928,14.0,2025-03-25
bg_18882,0.8319538831710815,0.390973150730133,0.6630237102508545,9.0,2025-03-25
bg_18929,0.8411898016929626,0.3440026640892029,0.6152905821800232,8.0,2025-03-25
bg_18962,0.8620403409004211,0.3242868185043335,0.6230577826499939,2.0,2025-03-25
bg_19024,0.5066050291061401,0.2375702112913131,0.4748262763023376,6.0,2025-03-25
bg_19089,0.6679145097732544,0.2198145985603332,0.4378584027290344,8.0,2025-03-25
bg_19197,0.8105801939964294,0.2731645107269287,0.4995001554489136,3.0,2025-03-25
bg_19211,0.8229793310165405,0.3159978687763214,0.6100340485572815,4.0,2025-03-25
bg_19293,0.8890536427497864,0.2999880313873291,0.63457852602005,12.0,2025-03-25
bg_19444,0.8828412294387817,0.3812012374401092,0.6698524355888367,8.0,2025-03-25
bg_19485,0.8469616770744324,0.0889433026313781,0.4174387753009796,12.0,2025-03-25
bg_19522,0.6565555930137634,0.0848380848765373,0.3234766721725464,8.0,2025-03-25
bg_19551,0.8284328579902649,0.2682926952838897,0.5751376748085022,3.0,2025-03-25
bg_19606,0.8289830088615417,0.294222742319107,0.5838354825973511,4.0,2025-03-25
bg_19657,0.8357803225517273,0.3084823191165924,0.6048519015312195,7.0,2025-03-25
bg_19694,0.796683669090271,0.1897118687629699,0.5137284994125366,12.0,2025-03-25
bg_19734,0.9261766076087952,0.2654396891593933,0.5618459582328796,10.0,2025-03-25
bg_19752,0.8529801368713379,0.3026070594787597,0.5888699293136597,1.0,2025-03-25
bg_19771,0.811201274394989,0.276912659406662,0.5772528052330017,3.0,2025-03-25
bg_19820,0.8133732676506042,0.3114322125911712,0.6198005676269531,14.0,2025-03-25
bg_19848,0.6852207183837891,0.109547734260559,0.3607129156589508,7.0,2025-03-25
bg_19860,0.8018543720245361,0.293444812297821,0.5740194320678711,4.0,2025-03-25
bg_20033,0.8414276242256165,0.4319608211517334,0.6906945705413818,4.0,2025-03-25
bg_20038,0.6009171009063721,0.1854641884565353,0.3574952781200409,2.0,2025-03-25
bg_20058,0.8665332794189453,0.2824744284152984,0.5920929312705994,18.0,2025-03-25
bg_20065,0.6630305051803589,0.3213189542293548,0.6231729984283447,6.0,2025-03-25
bg_20076,0.8089187741279602,0.1422232240438461,0.4834170639514923,14.0,2025-03-25
bg_20078,0.7540308833122253,0.359016865491867,0.631129264831543,6.0,2025-03-25
bg_20091,0.7676606774330139,0.1971693485975265,0.4809181988239288,10.0,2025-03-25
bg_20096,0.8697636723518372,0.2947266697883606,0.5915930271148682,28.0,2025-03-25
bg_20114,0.8666507601737976,0.2872605621814728,0.6203216910362244,8.0,2025-03-25
bg_20115,0.730512261390686,0.3172281980514526,0.5370919704437256,3.0,2025-03-25
bg_20118,0.7185803651809692,0.1199999898672103,0.4258044362068176,5.0,2025-03-25
bg_20153,0.9026622772216796,0.3372851312160492,0.6457329392433167,2.0,2025-03-25
bg_20168,0.815869152545929,0.221708595752716,0.4963304698467254,11.0,2025-03-25
bg_20174,0.821557879447937,0.2023941874504089,0.4927718639373779,10.0,2025-03-25
bg_20237,0.832425057888031,0.2373504936695099,0.5197740197181702,1.0,2025-03-25
bg_20244,0.8343127369880676,0.3388015329837799,0.6330066323280334,16.0,2025-03-25
bg_20251,0.6833503842353821,0.2465960830450058,0.4747203588485718,1.0,2025-03-25
bg_20353,0.2735245823860168,0.1454880535602569,0.3622078001499176,16.0,2025-03-25
bg_20413,0.7769028544425964,0.2695733606815338,0.550973653793335,9.0,2025-03-25
bg_20421,0.8532533645629883,0.4197444021701813,0.708200216293335,8.0,2025-03-25
bg_20444,0.8021978139877319,0.3650282323360443,0.6034589409828186,7.0,2025-03-25
bg_20458,0.8098812103271484,0.363274484872818,0.6606048941612244,4.0,2025-03-25
bg_20527,0.9083847999572754,0.222279354929924,0.5326138734817505,14.0,2025-03-25
bg_20555,0.7765588760375977,0.1941509395837783,0.4896672368049621,8.0,2025-03-25
bg_20566,0.8918238282203674,0.4170133769512176,0.703171968460083,14.0,2025-03-25
bg_20599,0.5853519439697266,0.0392249822616577,0.3173155188560486,2.0,2025-03-25
bg_20615,0.8800765872001648,0.419851690530777,0.7007430791854858,10.0,2025-03-25
bg_20667,0.6113482117652893,0.0166944041848182,0.2899799942970276,8.0,2025-03-25
bg_20704,0.8797947764396667,0.4065684080123901,0.6835655570030212,14.0,2025-03-25
bg_20751,0.8628509640693665,0.2593392431735992,0.5769704580307007,4.0,2025-03-25
bg_20770,0.8967905640602112,0.430665373802185,0.7249150276184082,4.0,2025-03-25
bg_20797,0.8087774515151978,0.2105263322591781,0.4914377927780151,17.0,2025-03-25
bg_20805,0.8141012191772461,0.3406352698802948,0.634802520275116,3.0,2025-03-25
bg_20810,0.8396633863449097,0.267206609249115,0.5703448057174683,18.0,2025-03-25
bg_20813,0.8604194521903992,0.3927899003028869,0.6659879088401794,4.0,2025-03-25
bg_20826,0.7567480802536011,0.4286395907402038,0.7084915637969971,10.0,2025-03-25
bg_20875,0.6807475686073303,0.1405747532844543,0.416143000125885,10.0,2025-03-25
bg_20976,0.8474767208099365,0.4183016419410705,0.7007324695587158,14.0,2025-03-25
bg_20991,0.8560830950737,0.3429874181747436,0.6286178827285767,5.0,2025-03-25
bg_21028,0.8211446404457092,0.410460889339447,0.6835862994194031,8.0,2025-03-25
bg_21042,0.8715066909790039,0.359951764345169,0.6814243793487549,6.0,2025-03-25
bg_21056,0.6571851968765259,0.2124199569225311,0.420880526304245,12.0,2025-03-25
bg_21058,0.8515625,0.2347266972064972,0.5528255701065063,3.0,2025-03-25
bg_21071,0.7211757302284241,0.1796442866325378,0.4597651660442352,8.0,2025-03-25
bg_21093,0.8616723418235779,0.2655507922172546,0.561965823173523,4.0,2025-03-25
bg_21101,0.7035847902297974,0.0919067114591598,0.4014084339141845,1.0,2025-03-25
bg_21110,0.7985628247261047,0.22952800989151,0.5451648235321045,4.0,2025-03-25
bg_21123,0.8211236000061035,0.3866599202156067,0.6876370906829834,6.0,2025-03-25
bg_21129,0.8029850721359253,0.2034869343042373,0.5127318501472473,5.0,2025-03-25
bg_21148,0.8723729252815247,0.2492587864398956,0.5660679340362549,12.0,2025-03-25
bg_21161,0.8037577867507935,0.3175130784511566,0.5681231021881104,6.0,2025-03-25
bg_21164,0.8241532444953918,0.2794016003608703,0.6067915558815002,2.0,2025-03-25
bg_21196,0.8428366184234619,0.3171291053295135,0.6148439645767212,13.0,2025-03-25
bg_21234,0.8248177170753479,0.2290032356977462,0.5276423692703247,14.0,2025-03-25
bg_21297,0.8586311936378479,0.372492104768753,0.6763825416564941,14.0,2025-03-25
bg_21340,0.7844915390014648,0.1749897301197052,0.4943678379058838,18.0,2025-03-25
bg_21352,0.6786429286003113,0.2196999639272689,0.5285775065422058,14.0,2025-03-25
bg_21364,0.8910963535308838,0.3816061913967132,0.6833723783493042,8.0,2025-03-25
bg_21392,0.8599137663841248,0.3599079847335815,0.6600144505500793,9.0,2025-03-25
bg_21425,0.8484410047531128,0.2450347542762756,0.5540229678153992,12.0,2025-03-25
bg_21466,0.8169114589691162,0.257696658372879,0.5625565052032471,2.0,2025-03-25
bg_21503,0.8299094438552856,0.2933867275714874,0.595224142074585,8.0,2025-03-25
bg_21520,,,,,2025-03-25
bg_21531,0.8554730415344238,0.3442783951759338,0.6345839500427246,14.0,2025-03-25
bg_21564,0.8514083623886108,0.3152993023395538,0.641520619392395,16.0,2025-03-25
bg_21617,0.8053298592567444,0.2587419152259826,0.5372180938720703,10.0,2025-03-25
bg_21632,0.8697788715362549,0.4405238330364227,0.7141637802124023,8.0,2025-03-25
bg_21667,0.5758841037750244,-0.0218454822897911,0.1727200746536255,12.0,2025-03-25
bg_21686,0.8218737244606018,0.2268397808074951,0.5214238166809082,16.0,2025-03-25
bg_21734,0.8322095274925232,0.2912575304508209,0.5970646739006042,12.0,2025-03-25
bg_21825,0.8153048157691956,0.286797434091568,0.5772627592086792,12.0,2025-03-25
bg_21840,0.7925375699996948,0.2070030719041824,0.5367376208305359,10.0,2025-03-25
bg_21842,0.8506301045417786,0.2296136319637298,0.4844962954521179,14.0,2025-03-25
bg_21843,0.5959022045135498,0.1122882962226867,0.3644633591175079,6.0,2025-03-25
bg_21860,,,,,2025-03-25
bg_21861,0.8688849210739136,0.3732512593269348,0.6453232169151306,10.0,2025-03-25
bg_21874,0.7465716004371643,0.2756410241127014,0.5611669421195984,1.0,2025-03-25
bg_21910,0.8688267469406128,0.2683099806308746,0.5819509029388428,1.0,2025-03-25
bg_21954,0.5641422271728516,0.1676923334598541,0.2924649119377136,1.0,2025-03-25
bg_22045,,,,,2025-03-25
bg_22053,0.7962107062339783,0.2494664639234542,0.5496656894683838,12.0,2025-03-25
bg_22074,0.8998277187347412,0.4574077427387237,0.7253321409225464,8.0,2025-03-25
bg_22189,0.8516727685928345,0.2611565291881561,0.5693439245223999,8.0,2025-03-25
bg_22225,0.8625207543373108,0.2500630021095276,0.5709279179573059,10.0,2025-03-25
bg_22238,0.8301684260368347,0.3548861145973205,0.6640090942382812,21.0,2025-03-25
bg_22256,0.8520119786262512,0.3678459823131561,0.6584888100624084,6.0,2025-03-25
bg_22264,0.6948740482330322,0.1755204945802688,0.4265388250350952,24.0,2025-03-25
bg_22271,0.8304601311683655,0.2689032852649688,0.5665205121040344,14.0,2025-03-25
bg_22325,0.769254207611084,0.1638374924659729,0.4374558329582214,15.0,2025-03-25
bg_22381,0.818138837814331,0.2611874639987945,0.5546174645423889,8.0,2025-03-25
bg_22452,0.8040561676025391,0.243159607052803,0.5304708480834961,22.0,2025-03-25
bg_22501,0.8255215287208557,0.1666069477796554,0.4636449515819549,15.0,2025-03-25
bg_22502,,,,,2025-03-25
bg_22536,0.8004186749458313,0.270622968673706,0.5589123964309692,1.0,2025-03-25
bg_22563,0.8073201775550842,0.2890603244304657,0.5538738965988159,9.0,2025-03-25
bg_22598,0.806686282157898,0.2328428775072097,0.5334188342094421,18.0,2025-03-25
bg_22607,0.8386235237121582,0.3102826476097107,0.611906886100769,16.0,2025-03-25
bg_22618,0.8322209119796753,0.4470798671245575,0.7024493217468262,4.0,2025-03-25
bg_22624,0.8817693591117859,0.3582088351249695,0.6312283873558044,8.0,2025-03-25
bg_22693,0.748670220375061,0.2171162962913513,0.5150532722473145,3.0,2025-03-25
bg_22704,0.7844175696372986,0.2357913255691528,0.5225697159767151,8.0,2025-03-25
bg_22719,0.8235474824905396,0.2966120541095733,0.6123946905136108,1.0,2025-03-25
bg_22726,0.8173769116401672,0.292753517627716,0.592028021812439,24.0,2025-03-25
bg_22755,0.7164981365203857,0.1698527783155441,0.4322229623794555,20.0,2025-03-25
bg_22779,0.8257802128791809,0.3365574777126312,0.6174514293670654,5.0,2025-03-25
bg_22807,0.838813841342926,0.2956658005714416,0.5750574469566345,8.0,2025-03-25
bg_22839,0.8478170037269592,0.3976716101169586,0.705662190914154,6.0,2025-03-25
bg_22843,0.8658822774887085,0.3801279962062835,0.6614500880241394,8.0,2025-03-25
bg_22859,0.8617331981658936,0.4271499812602997,0.7076411843299866,7.0,2025-03-25
bg_22867,0.6348246335983276,0.008578865788877,0.2821535468101501,5.0,2025-03-25
bg_22894,0.7435389161109924,0.1779846996068954,0.4575661420822143,20.0,2025-03-25
bg_22898,0.8763124346733093,0.2969235479831695,0.6291526556015015,2.0,2025-03-25
bg_22939,0.8609309196472168,0.3180489540100097,0.6385802626609802,14.0,2025-03-25
bg_23003,0.8838649988174438,0.3870699107646942,0.7016799449920654,12.0,2025-03-25
bg_23009,0.7423657178878784,0.171213299036026,0.4479846656322479,3.0,2025-03-25
bg_23043,0.8626572489738464,0.3249935805797577,0.6305537223815918,36.0,2025-03-25
bg_23076,0.7645143866539001,0.1718435734510421,0.4462217390537262,3.0,2025-03-25
bg_23077,0.8025746941566467,0.1605119109153747,0.4694002866744995,14.0,2025-03-25
bg_23132,0.5134091377258301,0.0299810878932476,0.250573992729187,4.0,2025-03-25
bg_23136,0.879106879234314,0.4039807021617889,0.7029678225517273,10.0,2025-03-25
bg_23172,0.4435380101203918,0.100555695593357,0.2231244146823883,2.0,2025-03-25
bg_23257,0.793985903263092,0.282950222492218,0.5749016404151917,18.0,2025-03-25
bg_23268,0.5642343163490295,0.1558324694633484,0.4060955941677093,8.0,2025-03-25
bg_23270,0.8048570156097412,0.2549320161342621,0.5725313425064087,16.0,2025-03-25
bg_23328,0.8305283188819885,0.2107087522745132,0.5284783244132996,2.0,2025-03-25
bg_23347,0.8555065989494324,0.2362540662288665,0.5353913307189941,7.0,2025-03-25
bg_23348,0.8353196382522583,0.3487261235713959,0.6257197856903076,1.0,2025-03-25
bg_23360,0.7701612710952759,0.2539682388305664,0.5198412537574768,5.0,2025-03-25
bg_23373,0.7907797694206238,0.2623239457607269,0.5553943514823914,12.0,2025-03-25
bg_23418,0.8272650241851807,0.2913557291030884,0.5838030576705933,10.0,2025-03-25
bg_23483,0.8203114867210388,0.3604273796081543,0.6622429490089417,2.0,2025-03-25
bg_23486,0.756904125213623,0.3978217542171478,0.6581535339355469,14.0,2025-03-25
bg_23513,0.8119281530380249,0.3240908682346344,0.5978055000305176,10.0,2025-03-25
bg_23604,0.8656519651412964,0.2637595236301422,0.5775700807571411,12.0,2025-03-25
bg_23667,0.8735030889511108,0.3525823354721069,0.6617597937583923,12.0,2025-03-25
bg_23680,0.8648133873939514,0.3036269247531891,0.6259942054748535,8.0,2025-03-25
bg_23689,0.8324173092842102,0.2568600475788116,0.5592625737190247,16.0,2025-03-25
bg_23732,0.8741223216056824,0.2667355835437774,0.5702451467514038,8.0,2025-03-25
bg_23746,0.8187040090560913,0.337372213602066,0.6151240468025208,8.0,2025-03-25
bg_23760,0.875655472278595,0.3801987171173095,0.6609936356544495,8.0,2025-03-25
bg_23841,0.8514291048049927,0.325179249048233,0.6231152415275574,24.0,2025-03-25
bg_23863,0.866386890411377,0.3200428187847137,0.6480480432510376,22.0,2025-03-25
bg_23870,0.8249073028564453,0.2267701178789138,0.5645022392272949,6.0,2025-03-25
bg_23935,0.735792875289917,0.1872176080942154,0.4194881916046142,8.0,2025-03-25
bg_23960,0.6481831073760986,-0.0011447195429354,0.2135791927576065,12.0,2025-03-25
bg_23976,0.8342909216880798,0.2332665622234344,0.5546536445617676,10.0,2025-03-25
bg_24000,0.8772887587547302,0.380680114030838,0.6935221552848816,2.0,2025-03-25
bg_24062,0.7874564528465271,0.2362897992134094,0.5622317790985107,5.0,2025-03-25
bg_24071,0.59425288438797,0.2496114522218704,0.536697268486023,3.0,2025-03-25
bg_24153,0.9184746742248536,0.3812601566314697,0.7359241843223572,3.0,2025-03-25
bg_24223,0.8924117684364319,0.2241884618997573,0.5378553867340088,10.0,2025-03-25
bg_24244,0.8535847067832947,0.2572501301765442,0.5690710544586182,4.0,2025-03-25
bg_24245,0.8063774704933167,0.2813111543655395,0.5844074487686157,19.0,2025-03-25
bg_24248,0.5866084098815918,-0.0986818820238113,0.1541970670223236,11.0,2025-03-25
bg_24269,0.803992748260498,0.2702875435352325,0.5961211919784546,3.0,2025-03-25
bg_24286,0.8052836060523987,0.3000384867191314,0.5229008793830872,10.0,2025-03-25
bg_24317,0.8555418252944946,0.3331925272941589,0.6211335062980652,12.0,2025-03-25
bg_24328,0.6636245250701904,0.1663619726896286,0.4508243203163147,3.0,2025-03-25
bg_24338,0.903711438179016,0.4060976207256317,0.6941882371902466,24.0,2025-03-25
bg_24349,0.5549038648605347,0.2657825052738189,0.4006457328796386,1.0,2025-03-25
bg_24372,0.836715817451477,0.446064680814743,0.7260046601295471,8.0,2025-03-25
bg_24379,0.7891343235969543,0.3040281236171722,0.608841061592102,4.0,2025-03-25
bg_24388,0.7662182450294495,0.3321101069450378,0.5982388854026794,3.0,2025-03-25
bg_24531,0.8148370385169983,0.2269125133752823,0.5203033685684204,16.0,2025-03-25
bg_24568,0.5022421479225159,0.3098729252815246,0.4922049045562744,1.0,2025-03-25
bg_24570,0.9070630669593812,0.2214987874031067,0.5848706364631653,12.0,2025-03-25
bg_24590,0.791300892829895,0.3125566840171814,0.6007929444313049,16.0,2025-03-25
bg_24604,0.8351725935935974,0.3132272362709045,0.5732922554016113,2.0,2025-03-25
bg_24667,,,,,2025-03-25
bg_24776,0.8735156059265137,0.3979442119598388,0.6802824139595032,7.0,2025-03-25
bg_24812,0.8457063436508179,0.310600608587265,0.6108129620552063,8.0,2025-03-25
bg_24823,0.8773453235626221,0.3835377991199493,0.7093871831893921,4.0,2025-03-25
bg_24825,0.6630975008010864,0.109682597219944,0.4161766767501831,18.0,2025-03-25
bg_24843,0.8314493298530579,0.2729150652885437,0.5724717974662781,16.0,2025-03-25
bg_24875,0.7692307829856873,0.2225292474031448,0.5416204333305359,13.0,2025-03-25
bg_24880,0.7181130051612854,0.1979072540998459,0.4265611469745636,5.0,2025-03-25
bg_24881,0.7463489770889282,0.1850912868976593,0.4926075339317322,3.0,2025-03-25
bg_24888,0.8714023232460022,0.2179279178380966,0.5572988986968994,8.0,2025-03-25
bg_24913,0.8468217253684998,0.3165356516838074,0.6208211779594421,12.0,2025-03-25
bg_24917,0.8834951519966125,0.3108556568622589,0.6485704779624939,3.0,2025-03-25
bg_24950,0.8532840609550476,0.2637075781822204,0.5821885466575623,21.0,2025-03-25
bg_24991,0.843029797077179,0.2697527110576629,0.5617085099220276,8.0,2025-03-25
bg_24999,0.825552225112915,0.1783644407987594,0.4969787895679474,10.0,2025-03-25
bg_25007,0.8640720844268799,0.3302123844623565,0.6174545288085938,14.0,2025-03-25
bg_25039,0.8786696195602417,0.3315578103065491,0.6361225247383118,8.0,2025-03-25
bg_25097,0.8100693225860596,0.2719665169715881,0.5522708892822266,3.0,2025-03-25
bg_25144,0.839195966720581,0.2229517698287964,0.5398993492126465,15.0,2025-03-25
bg_25173,0.8487623333930969,0.2815590500831604,0.5997872948646545,8.0,2025-03-25
bg_25182,0.773262083530426,0.2775036096572876,0.5435327887535095,10.0,2025-03-25
bg_25199,0.8764815926551819,0.4027031660079956,0.678626298904419,2.0,2025-03-25
bg_25208,0.861377477645874,0.3174510300159454,0.6295982599258423,4.0,2025-03-25
bg_25238,0.7797996997833252,0.3212679922580719,0.5947009921073914,2.0,2025-03-25
bg_25255,0.7053430080413818,0.2540739178657532,0.5290870070457458,14.0,2025-03-25
bg_25278,0.4303731024265289,0.0154181672260165,0.195062980055809,7.0,2025-03-25
bg_25284,0.5537298917770386,0.214331567287445,0.4842253923416137,5.0,2025-03-25
bg_25291,0.754740834236145,0.3320537209510803,0.5881006717681885,3.0,2025-03-25
